FACIL,REC$TYPE,REGION,FACTYPE,MGA,FTYPE,IPD_OPD,FACWT,Factype2,ownership,water_source,electricity,client_latrine,waste_disposal,waste_storage,sharps_disposal,sharps_storage,sterilization,equip_hld,guidelines_HLD,disinfectant,soapwater,st_precautions,latexgloves,medicalmasks,gowns,eye_protect,thermometer,stethoscope,BPmonitor,xray,fullblood,bloodsugar,liver_renal,adultO2mask,pulseoximeter,cylinders,overnight,communication,ambulance,preparedness,doctors,nurses,pharmacists,laboratorians,vaccination,growthmonitor,curativecare,familyplan,antenatal,normdelivery,TBservice,NCDService,diagnostic,bloodtyping,transfusion,quality,guidesterile,guideobserve,inpatient,numberbeds,total_full,total_part,discharges,outpatients
11413,A,Sylhet,Privtate Hospital (with >20 beds),Private for Profit,Urban,No, ,Health Center/post,Private/NGO, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11414,A,Sylhet,Privtate Hospital (with >20 beds),Private for Profit,Urban,No, ,Health Center/post,Private/NGO, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11415,A,Sylhet,Union Health and Family Welfare Center (UnHFWC - Upgraded),Government/Public (MOHFW),Rural,No,441059,Health Center/post,Public,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes, , , , ,No,No,No,No,No,No,.454545454545455,0,0,0,0,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No, ,No, ,5,0, , 
11416,A,Sylhet,Community Clinic,Government/Public (MOHFW),Rural,No,1934535,Health Center/post,Public,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes, , , , ,No,No,No,No,No,No,.272727272727273,0,0,0,0,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No, ,No, ,2,0, , 
11417,A,Mymensingh,Upzila Health Complex (UHC),Government/Public (MOHFW),Urban,No,192322,Hospital,Public,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No, ,Yes,Yes,.454545454545455,0,10,1,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,31,25,0,452,452
11418,A,Mymensingh,Union Health and Family Welfare Center (UnHFWC),Government/Public (MOHFW),Rural,No,681870,Health Center/post,Public,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes, , , , ,No,No,No,Yes,No,No,.363636363636364,0,0,0,0,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No, ,No,0,2,0, , 
11419,A,Mymensingh,Union Subcenter (UnSC) / Rural Dispensary,Government/Public (MOHFW),Rural,No,515876,Health Center/post,Public, ,No,No,Yes,Yes,No,No,No,No, ,No,No,No,No,No,No,No,No,No,No, , , , ,No,No,No,No,No,No, ,0,0,0,0,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,No,No, , ,No, ,2,0, , 
11420,A,Mymensingh,Community Clinic,Government/Public (MOHFW),Rural,No,2322037,Health Center/post,Public,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes, , ,Yes,No,No,No,No,No,Yes, ,.454545454545455,0,0,0,0,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No, ,No, ,3,0, , 
11421,A,Mymensingh,Upzila Health Complex (UHC),Government/Public (MOHFW),Rural,No,192322,Hospital,Public,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No, ,Yes,Yes,.272727272727273,0,18,1,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No, ,Yes,46,36,0,363,363
11422,A,Mymensingh,Union Health and Family Welfare Center (UnHFWC),Government/Public (MOHFW),Rural,No,681870,Health Center/post,Public,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No, ,No,No,No,No,No,No,Yes,No,No,.363636363636364,0,0,0,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,0,2,0, , 
11423,A,Mymensingh,Community Clinic,Government/Public (MOHFW),Rural,No,2322037,Health Center/post,Public,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes, , ,Yes,No,No,No,No,No,Yes,No,.0909090909090909,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No, ,No, ,3,0, , 
11424,A,Mymensingh,Community Clinic,Government/Public (MOHFW),Rural,No,2322037,Health Center/post,Public,No,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes, , ,Yes,No,No,No,No,No,Yes,No,.454545454545455,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No, ,No, ,3,0, , 
11425,A,Mymensingh,District Hospital (DH),Government/Public (MOHFW),Urban,No,76929,Hospital,Public,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No, ,Yes,Yes,.272727272727273,4,80,4,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,226,104,0,4056,4056
11426,A,Mymensingh,Mother and Child Welfare Center (MCWC),Government/Public (MOHFW),Urban,No,76929,Health Center/post,Public,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes, ,No,No,No,Yes,No,No, ,Yes, ,.727272727272727,0,2,0,0,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,5,6,0,57,57
11427,A,Mymensingh,Union Health and Family Welfare Center (UnHFWC),Government/Public (MOHFW),Rural,No,681870,Health Center/post,Public,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes, , , , ,No,No,No,No,No,No,.363636363636364,0,0,0,0,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No, ,No, ,1,0, , 
11428,A,Mymensingh,Union Health and Family Welfare Center (UnHFWC),Government/Public (MOHFW),Rural,No,681870,Health Center/post,Public,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes, , ,No,No,No,No,No,Yes,Yes,No,.272727272727273,0,0,0,0,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No, ,No,0,2,0, , 
11429,A,Mymensingh,Union Subcenter (UnSC) / Rural Dispensary,Government/Public (MOHFW),Rural,No,515876,Health Center/post,Public,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes, , , , ,No,No,No,No,No,No,.0909090909090909,0,0,0,0,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No, ,No, ,8,0, , 
11430,A,Mymensingh,Union Subcenter (UnSC) / Rural Dispensary,Government/Public (MOHFW),Rural,No,515876,Health Center/post,Public,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes, , , , ,No,No,No,No,No,No,0,0,0,1,0,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No, ,No, ,3,0, , 
11431,A,Mymensingh,Community Clinic,Government/Public (MOHFW),Rural,No,2322037,Health Center/post,Public,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No, , ,Yes,No,No,No,No,No,No, ,.181818181818182,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No, ,No, ,2,0, , 
11432,A,Mymensingh,Community Clinic,Government/Public (MOHFW),Rural,No,2322037,Health Center/post,Public,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes, , ,Yes,No,No,No,No,No,No,No,.454545454545455,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No, ,No, ,3,0, , 
11433,A,Mymensingh,Community Clinic,Government/Public (MOHFW),Rural,No,2322037,Health Center/post,Public, ,Yes,Yes,Yes,No,No,No,No,No, ,No,No,No,No,No,No,No,Yes,Yes,Yes, , ,Yes,No,No,No,No,No,No,No, ,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No, , ,No, ,1,0, , 
11434,A,Mymensingh,Privtate Hospital (with >20 beds),Private for Profit,Rural,No,134626,Health Center/post,Private/NGO,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes, ,Yes,Yes,.727272727272727,12,9,2,0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No, ,Yes,20,45,28,156,156
11435,A,Mymensingh,Privtate Hospital (with >20 beds),Private for Profit,Urban,No,134626,Health Center/post,Private/NGO,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes, ,Yes,Yes,.545454545454545,18,19,0,4,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No, ,Yes,8,59,22,447,447
11436,A,Mymensingh,Community Clinic,Government/Public (MOHFW),Rural,No,2322037,Health Center/post,Public,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes, , , , ,No,No,No,No,Yes,No,.545454545454545,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No, ,1,0, , 
11437,A,Mymensingh,Union Health and Family Welfare Center (UnHFWC),Government/Public (MOHFW),Rural,No,681870,Health Center/post,Public,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes, ,No,No,No,No,No,No,Yes,No,No,.181818181818182,0,0,1,0,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,0,3,0, , 
11438,A,Mymensingh,Union Subcenter (UnSC) / Rural Dispensary,Government/Public (MOHFW),Rural,No,515876,Health Center/post,Public,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes, , , , ,No,No,No,Yes,No,No,.181818181818182,0,0,1,0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No, ,No,0,2,0, , 
11439,A,Mymensingh,Community Clinic,Government/Public (MOHFW),Rural,No,2322037,Health Center/post,Public,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes, ,No,Yes,No,No,No,No,No,Yes,No,.454545454545455,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No, ,3,0, , 
11440,A,Mymensingh,Upzila Health Complex (UHC),Government/Public (MOHFW),Rural,No,192322,Hospital,Public,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No, ,Yes,Yes,.545454545454545,0,15,2,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No, ,Yes,50,36,0,750,750
11441,A,Mymensingh,Union Health and Family Welfare Center (UnHFWC),Government/Public (MOHFW),Rural,No,681870,Health Center/post,Public,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,Yes, , , , ,No,No,Yes,Yes,Yes,No,.272727272727273,0,0,1,0,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No, ,No,2,2,0, , 
11442,A,Mymensingh,Community Clinic,Government/Public (MOHFW),Rural,No,2322037,Health Center/post,Public, ,Yes,Yes,No,Yes,No,Yes,No,No, ,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes, , ,Yes,No,No,No,No,No,Yes,No, ,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No, , ,No, ,4,0, , 
11443,A,Mymensingh,Community Clinic,Government/Public (MOHFW),Rural,No,2322037,Health Center/post,Public,Yes,No,Yes,No,Yes,No,Yes,No,No, ,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes, , , , ,No,No,No,No,Yes,No, ,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No, , ,No, ,3,0, , 
11444,A,Mymensingh,Union Health and Family Welfare Center (UnHFWC - Upgraded),Government/Public (MOHFW),Rural,No,266292,Health Center/post,Public,Yes,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes, , , , ,Yes,No,No,No,No,Yes,.454545454545455,0,0,1,0,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No, ,No, ,3,0, , 
11445,A,Mymensingh,Community Clinic,Government/Public (MOHFW),Rural,No, ,Health Center/post,Public, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11446,A,Mymensingh,Upzila Health Complex (UHC),Government/Public (MOHFW),Urban,Yes,192322,Hospital,Public,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes, ,Yes,Yes,.454545454545455,0,16,2,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No, ,Yes,30,50,0,711,711
11447,A,Mymensingh,Union Health and Family Welfare Center (UnHFWC),Government/Public (MOHFW),Rural,No,681870,Health Center/post,Public,Yes,No,Yes,No,Yes,Yes,Yes,No,No, ,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes, , , , ,No,No,No,No,No,No, ,0,0,1,0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No, , ,No, ,1,0, , 
11448,A,Mymensingh,Community Clinic,Government/Public (MOHFW),Rural,No,2322037,Health Center/post,Public,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No, ,No,Yes,No,Yes,No,No,No,No,Yes,Yes, , , , ,No,No,No,No,No,No, ,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No, , ,No, ,3,0, , 
11449,A,Mymensingh,Union Health and Family Welfare Center (UnHFWC),Government/Public (MOHFW),Rural,No,681870,Health Center/post,Public,No,No,Yes,Yes,Yes,No,No,No,No, ,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes, , , , ,Yes,No,No,No,No,No, ,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No, , ,No, ,1,0, , 
11450,A,Mymensingh,Union Subcenter (UnSC) / Rural Dispensary,Government/Public (MOHFW),Rural,No,515876,Health Center/post,Public,No,No,Yes,Yes,Yes,Yes,No,No,No, ,Yes,Yes,No,No,No,No,No,No,Yes,Yes, , , , ,No,No,No,No,No,No, ,0,0,1,0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No, , ,No, ,3,0, , 
11451,A,Mymensingh,Community Clinic,Government/Public (MOHFW),Rural,No,2322037,Health Center/post,Public,No,Yes,Yes,No,Yes,Yes,Yes,No,No, ,No,No,No,Yes,No,No,No,Yes,Yes,Yes, , , , ,No,No,No,No,Yes,No, ,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No, , ,No, ,3,0, , 
11452,A,Mymensingh,Community Clinic,Government/Public (MOHFW),Rural,Yes,2322037,Health Center/post,Public,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes, , ,Yes,No,No,No,No,No,Yes,No,.272727272727273,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No, ,No, ,2,0, , 
11453,A,Mymensingh,Upzila Health Complex (UHC),Government/Public (MOHFW),Rural,No,192322,Hospital,Public,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes, ,No,Yes,No,No,No,Yes, ,Yes, ,.545454545454545,0,12,1,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No, ,Yes,28,32,0,525,525
11454,A,Mymensingh,Union Health and Family Welfare Center (UnHFWC),Government/Public (MOHFW),Rural,No,681870,Health Center/post,Public,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes, , ,Yes,No,No,No,No,No,No,No,.545454545454545,0,0,0,0,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No, ,No, ,2,0, , 
11455,A,Mymensingh,Union Subcenter (UnSC) / Rural Dispensary,Government/Public (MOHFW),Rural,No,515876,Health Center/post,Public,No,No,No,No,No,No,Yes,No,No, ,No,No,No,No,No,No,No,No,Yes,Yes, , , , ,No,No,No,No,No,No, ,0,0,1,0,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,No,No, , ,No, ,3,0, , 
11456,A,Mymensingh,Community Clinic,Government/Public (MOHFW),Rural,No,2322037,Health Center/post,Public,No,No,No,Yes,Yes,Yes,No,No,No, ,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes, , ,Yes,No,No,No,No,No,No,Yes, ,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No, , ,No, ,3,0, , 
11457,A,Mymensingh,Upzila Health Complex (UHC),Government/Public (MOHFW),Urban,Yes,192322,Hospital,Public,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes, ,No,Yes,No,No,No,Yes, ,Yes,Yes,.454545454545455,0,18,1,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,42,46,0,1006,1006
11458,A,Mymensingh,Union Health and Family Welfare Center (UnHFWC),Government/Public (MOHFW),Rural,No,681870,Health Center/post,Public,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No, ,No,Yes,No,Yes,No,No,No,No,Yes,Yes, , , , ,No,No,No,No,No,No, ,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No, , ,No, ,0,0, , 
11459,A,Mymensingh,Union Subcenter (UnSC) / Rural Dispensary,Government/Public (MOHFW),Rural,No,515876,Health Center/post,Public,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes, , ,No,No,No,No,No,No,Yes,No,.545454545454545,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No, ,No, ,2,0, , 
11460,A,Mymensingh,Community Clinic,Government/Public (MOHFW),Rural,No,2322037,Health Center/post,Public,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No, ,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes, , ,Yes,No,No,No,No,No,Yes,No, ,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No, , ,No, ,3,0, , 
11461,A,Mymensingh,Community Clinic,Government/Public (MOHFW),Rural,No,2322037,Health Center/post,Public,Yes,No,Yes,No,Yes,Yes,Yes,No,No, ,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes, , ,Yes,No,No,No,No,No,No,No, ,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No, , ,No, ,3,0, , 
11462,A,Mymensingh,Community Clinic,Government/Public (MOHFW),Rural,No,2322037,Health Center/post,Public,No,No,No,Yes,No,No,Yes,No,No, ,No,No,No,Yes,No,No,No,Yes,Yes,Yes, , ,Yes,No,No,No,No,No,No,Yes, ,0,0,0,0,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,No, , ,No, ,2,0, , 
11463,A,Mymensingh,NGO Clinic (other than Smiling Sun Clinics),NGO,Rural,No,293728,Health Center/post,Private/NGO,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,No,.545454545454545,0,0,0,1,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No, ,No,1,8,0, , 
11464,A,Mymensingh,Mother and Child Welfare Center (MCWC),Government/Public (MOHFW),Urban,No,76929,Health Center/post,Public,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes, ,No,No,No,No,No,Yes, ,Yes,Yes,.272727272727273,0,0,0,0,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No, ,Yes,0,5,0,73,73
11465,A,Mymensingh,Union Health and Family Welfare Center (UnHFWC),Government/Public (MOHFW),Rural,No,681870,Health Center/post,Public,Yes,Yes,Yes,Yes,No,No,Yes,No,No, ,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes, , , , ,No,No,No,Yes,No,No, ,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No, , ,No,1,1,0, , 
11466,A,Mymensingh,Union Subcenter (UnSC) / Rural Dispensary,Government/Public (MOHFW),Rural,No, ,Health Center/post,Public, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11467,A,Mymensingh,Community Clinic,Government/Public (MOHFW),Rural,No,2322037,Health Center/post,Public,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes, , ,No,No,No,No,No,No,Yes,No,.0909090909090909,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No, ,No, ,3,0, , 
11468,A,Mymensingh,Community Clinic,Government/Public (MOHFW),Rural,No,2322037,Health Center/post,Public,Yes,No,No,No,No,Yes,Yes,No,No, ,No,No,No,No,No,No,No,No, ,No, , , , ,No,No,No,No,No,No, ,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes, , ,No, ,3,0, , 
11469,A,Mymensingh,NGO Clinic (other than Smiling Sun Clinics),NGO,Urban,No,293728,Health Center/post,Private/NGO,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes, ,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,.727272727272727,0,0,0,0,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No, ,7,0, , 
11470,A,Mymensingh,Privtate Hospital (with >20 beds),Private for Profit,Rural,No,134626,Health Center/post,Private/NGO,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes, ,Yes,Yes,.545454545454545,11,25,2,4,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No, ,Yes,50,84,36,6000,6000
11471,A,Mymensingh,Privtate Hospital (with >20 beds),Private for Profit,Urban,No,134626,Health Center/post,Private/NGO,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes, ,Yes,No,.545454545454545,7,18,2,3,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No, ,Yes,26,55,23,150,150
11472,A,Mymensingh,Privtate Hospital (with >20 beds),Private for Profit,Urban,Yes,134626,Health Center/post,Private/NGO,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes, ,Yes,Yes,.727272727272727,12,20,1,2,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No, ,Yes,18,58,0,193,193
11473,A,Mymensingh,Privtate Hospital (with >20 beds),Private for Profit,Urban,No, ,Health Center/post,Private/NGO, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11474,A,Mymensingh,Community Clinic,Government/Public (MOHFW),Rural,No,2322037,Health Center/post,Public,No,Yes,Yes,Yes,Yes,No,Yes,No,No, ,No,No,No,Yes,No,No,No,Yes,Yes,Yes, , ,Yes,No,No,No,No,No,No,Yes, ,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No, , ,No, ,3,0, , 
11475,A,Mymensingh,Community Clinic,Government/Public (MOHFW),Rural,No,2322037,Health Center/post,Public,No,No,No,Yes,Yes,No,Yes,No,No, ,No,No,No,Yes,No,No,No,Yes,Yes,Yes, , ,Yes,No,No,No,No,No,No,No, ,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No, , ,No, ,2,0, , 
11476,A,Mymensingh,NGO Clinic (other than Smiling Sun Clinics),NGO,Rural,No,293728,Health Center/post,Private/NGO,Yes,No,Yes,No,Yes,No,No,No,No, ,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes, ,0,0,0,1,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No, , ,No, ,8,0, , 
11477,A,Mymensingh,Upzila Health Complex (UHC),Government/Public (MOHFW),Urban,Yes,192322,Hospital,Public,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes, ,Yes,Yes,.454545454545455,0,16,2,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,41,41,0,1059,1059
11478,A,Mymensingh,Union Health and Family Welfare Center (UnHFWC),Government/Public (MOHFW),Rural,No,681870,Health Center/post,Public,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes, , , , ,No,No,No,Yes,No,No,.272727272727273,0,0,1,0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,0,3,0, , 
11479,A,Mymensingh,Union Subcenter (UnSC) / Rural Dispensary,Government/Public (MOHFW),Rural,No,515876,Health Center/post,Public,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes, ,No,No,No,No,No,No,No,No,No,.181818181818182,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No, ,No, ,1,0, , 
